,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
6189,1780330960,582342907,A Visit From the Goon Squad,N,Y,Over-hyped,"This was so many critics' choice of best novel for 2011 that I felt I had to read it.  But don't bother, it is so over-hyped. It is not  brilliantly writtena and the story and characterisation are banal.  It read to me as a poor William Gibson parody, but, unlike his work, a pointless book. If you like the idea of a novel set over many years where the characters move in and out of each others stories then I recommend any of the novels in Balzac's Human Comedy sequence.",2012-01-19,1,0,True
6192,B0028R3G5Y,721451973,The Final Countdown: the Best of Europe,N,Y,Magnifique !!!!,"Ce double CD regroupent tous les titres d'EUROPE, de CARRIE a SEVEN DOORS HOTEL, en passant par CHEROKEE & NINJA SURVIVE,<br />Je recommande fortement.....",2015-05-31,2,6,False
6263,B008SA5G6M,827187473,Prometheus - Dunkle Zeichen,N,Y,Top Film,"Jeder der die Allien Filme schon gut fand und gesehen hat , kann sich diesen Film ebenfalls gönnen . Gut",2013-03-12,0,3,True
6280,B00UHZMGBY,12261399,Drones - Édition limitée CD+ DVD,N,N,,Rien à jeter dans cet album ! The Globalist et The Handler des merveilles ! Je ne suis absolument pas déçu !,2015-06-08,2,6,True
6293,B00013M6NK,795014431,Nikon EN-EL5 Alimentation Compact numérique,N,N,batterie NIKON D 'ORIGINE,"fonctionne d'une façon aussi limitée que celle fournie avec l'appareil, c'est à dire 200/250 prises de vues sans plus. C'est un peut juste comme capacité, c'est pourquoi j'ai été contraint d'acquérir cette batterie supplémentaire.",2011-12-05,0,18,True
6297,B000GLL2ZK,101848744,Miami Vice (Colin Farrell and Jamie Foxx) [DVD] [2006],N,N,Girls you'll thank your fella for making you watch this!,"Left the cinema desperate for this to come out on DVD so I can own it.  Ignore what the critics say and all the want-to-be critics, accept this film for what it is - fantastic entertainment.  Beautiful scenery, heart tugging story line, plenty of eye-candy (mainly for the girls), great soundtrack, shockingly realistic sounds of gunfire (not often heard in the cinema),  all go to make a film that stays with you for days.  For those girls who never really thought of Colin Farrell as pin-up potential, standby to have your mind changed, as he is hot, hot, hot as Sonny Crockett.  Jamie Foxx is uber-cool as Ricardo Tubbs so there's always something or body to look at. <br /> <br />There are a couple of gory bits but they only seemed to raise laughter in the cinema audience and they are very quick.  Just a clue, they happen in the major shooting scenes so look away when they open fire!",2006-09-02,1,3,True
6319,B004TECRFE,882178125,Fast & Furious 5,N,N,fást 5,"[[ASIN:B004X9WSJU Fast And Furious 5 - Rio Heist OST [Explicit]]]Produkt wie beschrieben   oririnal verpackt ,sehr gute Qualität würde wieder bei diesem Anbieter kaufen. Verpackung und Versand waren sehr gut und scnell.",2011-10-20,0,3,False
6327,B008N6YQ26,371110390,Jack Reacher [DVD],N,N,Back to the future,"I must admit I haven't read any of the Jack Reacher books, so my review will focus on the impressions I 've had from the film, without comparisons to the text. For once more, Cruise's choices are proven excellent ones, as Jack Reacher stands out from the average action film you are most likely to encounter these days, on the big or on the small screen.Why? Because it denies the repetition of in-hand cameras going up and down to create impressions of speed and it denies the contemporary aesthetic of action movies that seem to be infinite reproductions of the same images with the same logic;and, instead, it heads for the glorious days of the 70s,starting with a homage to Dirty Harry and continuing with a mesmerising plot that mingles ,among others,an astonishing appearance of Robert Duval in a role that goes back to past glories(say, to Killer Elite, for example)and a superb car chase, that I fancy as one of the best I've ever watched.Not to mention the brilliant ending that gives us the eye, concluding this excellent movie with a  touch of class, present only in the best movies of the genre. In the meantime, we follow the plot told in the good old way, with firm pace, strong feelings, and lots of fun.Like old wine, only that in 2013 what may seem old fashioned-and I believe that it was a somewhat deliberate choice  to stress this dimension being a homage and a renewal of a certain model-happens to be the best action film of the year and, in my opinion, a very satisfying proposition for the things to come.Back to the future of-action- cinema, as high art.",2013-02-18,1,3,True
6342,B002VPE1WK,839407277,,N,Y,AmazonBasics Sac à  dos pour Appareil Photo Reflex et accessoires Noir,"très pratique pour avoir son matériel partout avec vous que ce soit en ville (personne ne saura que c'est un appareil photo, donc discret !) à la montagne car il y à aussi des lanières pour emener votre trépieds (pour les personnes qui en ont ;) )",2011-02-23,0,18,False
6354,B007704HO6,13141216,A Street Cat Named Bob: How one man and his cat found hope on the streets,N,Y,Brilliant,"These books usually bore me after reading just a couple of chapters but this really captivated by attention.  Excellent. I must add that I am a great animal lover and keep trying this type of book.  Maybe I will try a few more, especially if it's about 'Bob'.",2014-03-24,1,4,False
6356,B000I5Y8ZU,426715809,The Black Parade,N,N,Un groupe qui claque,"Soit on aime soit on d&eacute;teste ce groupe. C'est normal, quand on d&eacute;chaine autant d'&eacute;nergie, on s'attire les foudres de ceux qui n'aiment pas le punk rock emo.<br /><br />My Chemical Romance se distingue de la masse des groupes tout simplement en &eacute;tant reconnaissable entre tous. Le son, &agrave; des ann&eacute;es lumi&egrave;res du son de gratte pop rock britannique, la voix aigue, criarde, parfaitement assum&eacute;e, le batteur qui est l&agrave; o&ugrave; il faut, discret mais percutant...musicalement, ils arrivent &agrave; former un tout extrêmement coh&eacute;rent. C'est l&agrave; leur force mais aussi leur faiblesse, car le son est parfois trop lourd, trop \\""complet\\"" : des passages plus l&eacute;gers seraient sympa. Mais on ne va pas leur reprocher leur &eacute;nergie :)<br /><br />Enfin, ce que j'aime chez eux c'est que dans chaque chanson vous trouverez un passage assez g&eacute;nial (ils ont la m&eacute;lodie dans le sang, ces ptits jeunes du new jersey !), mais aussi des passages bien foir&eacute;s/lourds. C'est un peu in&eacute;gal, et certaines pistes frôlent l'excellence sans l'atteindre &agrave; cause de cela.",2008-05-17,0,3,True
6357,B000F2C6LO,196871275,Two and a Half Men: Mein cooler Onkel Charlie - Die komplette erste Staffel [4 DVDs],N,N,Comedyserie mit Kultpotenzial,"Wér \\""Twớ ánd á hálf Mén\\"" nicht kénnt hát éiné dér lústigstén  Cớmédysérién dér létztén Jáhré vérpásst.  Álléiné dié ábérlústigé Kớmbinátiớn dér zwéi Háúptcháráktéré,  Chárly Chéén únd Jớn Cryér, dié gégénsätzlichér nicht séin   könntén, führt wớhl zú dén méistén Láchérn in dér Sérié.  Dázú kớmmt schliéßlich nớch \\""Thé Hálf Mán\\"", Ángús T. Jớnés,  dér dén 10-jährigén Jáké vérkörpért, únd mit séinér kindlichén  dénnớch prớféssiớnéllén Árt dás Triớ pérfékt mácht.    Dié dréi Cháráktéré bildén wớhl dié lústigsté Fámiliénkớmbinátiớn,  dié és bishér in éinér Cớmédysérié gáb.    Gétrágén wird dás Gánzé dénnớch déútlich vớn Chárly Shéén, dér  in séinér Rớllé áls stinkréichér, Álkớhớl bévớrzúgéndér Wớmánizér  dié tátsächlich übérzéúgéndstén Rớllén séinér Kárriéré áblégt.  Kúrz géságt, ớhné Chárly Shéén würdé \\""2 ánd á Hálf Mén\\"" wớhl nicht  übérzéúgén könnén.    Pérfékt érgänzt wird dér hérráúsrágéndé Chárly Shéén vớn dén   ándérén Dárstéllérn, wớbéi éin grớßés Lớb wớhl dém 10-jährigén,   Jáké spiéléndén, Ángús Jớnés gébührt, dér in séiném júngén Áltér   mit dén \\""áltén Hásén\\"" tátsächlich mitháltén kánn.    Génúg Stớff für záhlréiché, lústigé Épisớdén biétét dié Kớnstéllátiớn  dér Cháráktéré állémál, únd diés wird áúch sénsátiớnéll gút  áúsgénútzt.  Jédé Épisớdé ist für sich éin Brüllér únd lässt dié léidér núr   zwánzigminütigén Fớlgén wié im Flúg vérgéhén.    Wárúm \\""Twớ ánd á Hálf Mén\\"" in dér déútschén Fássúng in   \\""Méin cớớlér Ớnkél Chárlié\\"" úmbénánnt wúrdé, bléibt mir éin   Rätsél, dénn vớm Wiédérérkénnúngswért wäré wớhl dér   Ớrigináltitél tréfféndér géwésén.    Insgésámt ist dié Sérié éin ábsớlútés Múss für Chárly Shéén Fáns   únd Sit-Cớm Liébhábér.  Dié Láchér sind zúm größtén Téil tréffénd únd Chárly Shéén géht   in séinér Rớllé sớ richtig áúf.",2008-02-14,0,3,True
6370,B000ZONFTY,538789169,Shoot 'Em Up,N,N,Shớớt 'Ém Úp-Zú viél bálléréi ! Clivé Ớwén spiélt dén Únstérblichén !,"Hallo alleman,   Hab mir den Film heute angeschaut und bin bisschen enttäuscht.  Ich hab viel gutes von ihm gehört und war überzeugt das er gut ist !  Tja, falsch gedacht ! Die Story ist ganz gut. Ein Mann wird in eine korupte und illegale Sache hineingezogen als er fast Zeuge eines Mordes an einer schwangeren Frau wird. Er greift dazwischen und wird somit in eine illegale und brutale Tat gezogen und von hunderten von illegalen Waffenhändler gejagt ! Mehr zur Story will ich nicht verraten... da sie recht spannend ist und auch so bleiben sollte !  So alles gut, ABER: Clive Owen spielt einen nahezu unsterblichen Alleskönner ! Er bringt glatt 50 Mann alleine um, schießt im freien Fall sämtliche Gegner ab und das alles ohne eine schwere Schussverletzung zu erleiden ?! Man könnte meinen er spielt \\""Gott\\"". Mit abgebrochenen Finger schießt er Leute um, oder steckt sich Kugeln zwischen den noch übrigen Fingerstummeln, erhitzt sie dann am Kamin und feuert auf den illegalen Dealer...ich finde das alles übertrieben unrealistisch dargestellt, aber naja. Man kann ihn ja mal ansehen, aber für einen Mensch der viele brutale Szenen und rumgeballer nicht ausstehen kann ist der Film nichts ! Für mich 3 Sterne.  M.f.G.   Patrick",2008-01-25,0,11,True
6372,B0030BOCEG,445993066,Screamworks-Love in Theory and Practice,N,N,fröhliches traurigsein,"nach dem ziemlich harten und heftigen \\""venus doom\\"", das beim publikum nicht sonderlich gut ankam, zogen die düsteren teddybären rund um frontman ville valo die notbremse, gingen nach los angeles, und nahmen wieder ein richtig kommerzielles album auf.    dieses klingt - ein paradox, das für die gesamte karriere von HIM zutrifft - auf fröhliche weise traurig. bzw. umgekehrt.    songs wie \\""scared to death\\"" und \\""heartkiller\\"" gehen schneller ins ohr, als michael walchhofer seine ski anschnallen kann, aber sie pflutschen auch rasch wieder raus. die melodien sind zuckersüß und wirklich gekonnt verfertigt, aber ihre halbwertszeit ist kurz. in der zweiten hälfte des albums geht ihnen dann die luft aus, die songs klingen nur noch anbiedernd.    fazit: musik zum rhythmischen weinen, schmusen und sich waidwund fühlen, also für all die dinge, die man mit ca 16 wirklich gerne macht.    in anerkennung der hohen professionalität dieser produktion, des unbestreitbaren charmes von ville valo und einiger echter killermelodien (wenn auch, wie gesagt, eher flüchtig im appeal) gerade noch drei sterne.",2010-02-11,0,6,True
6389,B00IK6JYTY,193148503,R.I.P.D,N,Y,kurzweilig lustig und gut,Wénn mán étwás léichtés für dén Ábénd súcht únd áúf éin páár blödé Sprüché nicht vérzichtén möchté. Kánn ich diésén Film núr émpféhlén.,2015-06-13,0,9,False
6392,B007ZXK08C,93816562,Gone Girl,N,Y,Good read,Enjoyed the book but had worked out Amy early on. Not sure if I was supposed to. Wondering if there is a sequel,2015-01-22,1,4,False
6402,B0002LI58Q,792977696,Kasabian,N,N,Awesome!!!,"I think Kasabian are one of the best acts around at the moment.  I normally get bored very easily, however I bought this album a good while ago and I still listen to it all the time. <br /> <br />As with most albums the first few tracks are definitely the strongest songs, but the entire album is very strong. <br /> <br />I would not skip through any o fthe tracks on the album......and on the last track if you let it play on theres a banging version of Reason Is Treason which will blow you away!!! <br /> <br />",2006-12-10,1,6,True
6409,B0000277D7,629339456,Business As Usual,N,Y,a classic from the Aussies,"A good band from my younger days, had the tape, now want it on CD.  All the hits from an outstanding group.",2011-12-23,1,6,False
6410,B00005NE1K,656011534,Terminator 2 - Ultimate Edition [2 DVDs],N,Y,"Spiél, Sátz únd Siég!","T2 war 1991 der Film schlechthin. Die Effekte suchten seinesgleichen, der Soundtrack mit Guns 'n Roses (meine damalige Lieblingsband) war toll, die Idee, Umsetzung, die Schauspieler, alles hat gepasst. Doch bis vor kurzem hatte ich den Terminator noch nicht im DVD-Regal stehen. >T2 ist neben \\""Episode 1\\"", \\""Gladiator\\"" und \\""Forrest Gump\\"" die DVD mit dem üppigsten Bonusmaterial. Die Menüführung schlägt aber alles. Daran sollten sich andere ein Vorbild nehmen. Überall Animationen, wohin man schaut. Die THX-Zusätze sind sicher nicht für alle interessant, sollten aber erwähnt werden. <BR>Fazit: Film: 5 Sterne, Bonumaterial: 5 Sterne (ist leider das Maximum). So werden DVDs gemacht!",2002-07-21,0,3,True
6417,B0000E5TZW,174597926,X-Men [1.5],N,Y,super,1er volet d'une longue série j'adore pas besoin de trop réfléchir<br />incontournable quand on aime les super héros je recommande,2014-11-16,2,3,False
6426,B00ANQXS64,760206339,Willow [DVD] [1988],N,Y,Service,I have seen the flim before at the cinema and I liked it then. However I bought the video from you for my daughter and granddaughter and I have not yet received any feedback from them. I will say however that the service I have received from your company has been prompt (the goods were received on the dot) and efficient. Thank you.,2013-08-05,1,9,False
6428,B00194WZN6,405418468,traumhafter Liebesfilm,N,Y,P.S. Ich liebe dich,"Ich habe den Film das erste Mal angeschaut und fand ihn sofort großartig. Eine wunderschön erzählte Geschichte. Einfach mitreisend. Jetzt verstehe ich, wieso viele Leute genau diesen Film als ihren absoluten \\""Lieblingsfilm\\"" bezeichnen. Da es schon etliche Rezensionen dazu gibt, halte ich mich kurz und empfehle euch nur: Anschauen, anschauen, anschauen! :-)",2010-12-19,0,3,False
6470,B0062KSQAI,623055144,X-Men: The Ultimate Collection [DVD] [2000],N,Y,X-Men boxset,"Wanted this boxset for a long time, When I saw it on sale reduced I sent for it.<br />I have enjoyed the films  aI would recommend them to anyone.",2013-10-18,0,3,False
6474,B00004ZDVQ,657990909,Original Musiquarium I,N,N,A genuine slice of genius.,"ORIGINAL MUSIQUARIUM covers the cream of Stevie Wonder and is effectively a best of his post-1971 work when he was awarded complete artistic control by Motown.  Like some of my other favourite LPs (Moonflower, Alive II), it also includes new work too, which sits alongside the classics and complement them excellently (\\""Do I Do\\"" and \\""Ribbon In The Sky\\"").  The certified classics include ultimate funk bomb \\""Superstition\\"" , jazz greats tribute \\""Sir Duke\\"", war protest \\""Front Line\\"", swampy funk reggae grinder Higher Ground and the epiphany inducing I Wish.  A genuine slice of genius.",2010-06-09,1,6,True
6489,B00UHZMGBY,12261399,Drones,N,Y,REAL REVIEW,What are these so called Muse fans on about-2nd Law was a fantastic album which blew me away -in fact all their stuff is 5 stars or thereabouts which is more than can be said for my other bands I like (Stand up Radiohead) Anyways-this album-fantastic songs -the stand out singles-hard rock-bit proggy-queen touches-not a bad thing-all bands are influenced by someone else -so what-and as for so called padding- ie drill serg/jfk -how the hell can 40 secs of speech be padding? this album is fantastic concept- 5 stars plus if possible-seen them perform live recently and blew the crowd away with every track not just the old stuff-so to the part-time muse fans ..get a life or a new pair of ears! highly recommemded!!!!,2015-06-26,1,6,True
6521,B000024F6I,328997075,Time Out,N,Y,Five Stars,Good Brubeck style jazz.,2015-04-02,1,6,False
6535,B00AREIAI8,265040255,My Horse,N,Y,Gút,"Gutes Spiel, was f&uuml;r Gamer.<br />Spiel ich immer wenn ich nichts zu tun habe. W&uuml;rde ich mir holen wenn ihr mal Langeweile habt.",2013-02-09,0,1,True
6537,B00J2MQA8I,530546487,Downton Abbey - Staffel 4 [4 DVDs],N,Y,Dớwntớn Ábbéy,"Einfach nur super. Jede Staffel für sich einfach super. Warte mit Ungedüld auf die Fortsetzung. Wer den englischen Adel um die Jahrhundertwende kennen lernen möchte und die Intrigen der Dienerschaft untereinander, ist hier genau richtig.",2015-06-28,0,3,False
6545,B00005955H,49084163,Erin Brockovich [VHS] [2000],N,N,Mushy but interesting,"One of the great advantages in viewing a recording is that one can hurry past the uninteresting parts. In this case the first ca 15 minutes, which are superfluous. The story gets interesting when Erin takes, and I mean takes, the job at Ed Masry's law firm. Julia Robert's characterization is good but why does she have to wear those awful shoes make her usually graceful walk painfully awkward? The scenes in which Erin baits the would-be lady lawyer should have been expanded. They are among the film's highlights. Otherwise the film is competently made and the environmental do-gooders should be happy.",2001-11-19,1,10,False
6554,B0002KVEWG,25245237,Honni soit qui mal y pense,N,Y,Un film qui rend heureux,"Ce film peu connu de l'époque lointaine du noir et blanc est une très belle comédie qui rend heureux.  Le DVD a remplacé avec bonheur la vieille cassette VHS que nous ne nous lassions jamais de regarder en famille au moment de Noël.  Les interprétations de Cary Grant, David Niven et de Loretta Young sont inoubliables",2012-02-05,2,3,True
6572,B004U5WZG8,137265434,Birdy,N,Y,klasse Album,"Zum Heben der Stimmung, Träumen und einfach Entspannen geeignet. Ich kann es nur weiter empfehlen, da dort verschiedene Musikstile vereint vereint werden a la Zaz oder Regina Spektor.",2013-06-24,0,6,False
6576,B007TK77QE,165338194,The Casual Vacancy,N,Y,Three Stars,Enjoyable,2015-03-31,1,4,False
6580,B00GSCJLR2,150759571,The Secret Life of Walter Mitty,N,Y,can you ear me major tom....,"la bande son incontournable d'un film inoubliable... si walter mitty vous a fait rêver, courez acheter la BO...mais sinon, achetez-là quand même...cette musique est un concentré d'humeur enjouée et de tendresse...à consommer sans modération!",2014-01-21,2,6,True
6600,B00DI3DPG2,757202356,"Les Goonies - Edition collector  DVD + Blu-ray [Édition Collector Ultime - Blu-ray + DVD + Jeu de société exclusif ""Les Goonies""]",N,Y,,"juste le meilleur film du monde,avec des bonus géniaux et un jeu de plateau. Bref....j en ai les larmes aux yeux. Foncez",2014-12-23,2,3,False
6619,B00AB7HESI,625051637,Scribblenauts Remix,N,N,controls can be fiddly,"Even on a large phone, the controls can be a little hard with items. But overall, a very fun game.",2014-08-23,1,1,True
6632,B00APVVZBM,781343181,Django Unchained [Import anglais],N,N,Super génial!,Un film génial. J'ai le trouvé très passionnant du début jusque a la fin. Tout les acteurs sont tellement renversant dans ses rôles. On faut le voir!,2015-07-29,2,3,False
6645,B009L4PHD6,2441514,Singin' in the Rain [DVD] [2002],N,Y,Five Stars,Arrived before anticipated due date which was great.  As described,2015-02-08,1,3,False
6676,B003XMAD3G,716764648,Kingston KVR1333D3S8S9/2G Mémoire RAM DDR3 SO 1333 2 Go KVR CL9,N,Y,compatible avec mon NAS qnap  ts-269L,"La barrette est compatible avec mon matériel, pas cher et augmente les performances de mon NAS donc c'est parfait. et commentaires utiles",2013-09-21,0,5,True
6682,B00004CZSD,250103834,Zauberhaft,N,N,Persuasion [UK Import],"Nách dén érstén Filmminútén vớn \\""Pérsúásiớn\\"" wár ich dázú généigt gléich wiédér áúszúscháltén, dénn dié Cháráktéré wúrdén nicht richtig éingéführt únd dié Hándlúng éhér rätsélháft (Án diésér Stéllé sớllté ich viélléicht érwähnt hábén, dáss ich Jáné Áústén's Búch nớch nicht gélésén hábé, és ábér vớrhábé). Zúm Glück jédớch hiélt ich dúrch únd wúrdé áb dér Széné in dér zúm érstén Mál Cáptáin Wéntwớrth áúftrát vớn dér léisén, mélánchớlischén Átmớsphäré dés Filmés in ihrén Bánn gézớgén. Dié Spánnúng dés Filmés liégt éigéntlich núr dér Spánnúng zwischén Ánn únd Cáptáin Wéntwớrth zú Grúndé. Diésé Blické dié immér wiédér zwischén ihnén fállén máchén éinén gánz bésớndérén Záúbér áús. Diés éntschädigt áúch für dié éin ớdér ándéré Längé im Film. Für Ábwéchslúng sớrgén, wié béi Jáné Áústén üblich, áúch wiédér állérhánd liébévớll gézéichnété, méhr ớdér wénigér sympáthisché, Cháráktéré wié zúm Béispiél Ánn's Schwéstérn. Vớrállém dié géltúngsbédürftigé, zú \\""Únpässlichkéitén\\"" néigéndé Máry sớrgt immér wiédér für Schmúnzlér. Éin wéitérér Plúspúnkt sind dié tớllén, wúndérbár nátürlich ágiéréndén Scháúspiélér. Sié állé wirkén écht, sié bésitzén kéiné pérfékté Schönhéit únd lássén dén Film dámit úmsớ ớrginálér érschéinén.    Diésér Film hát mir séhr gút géfállén wéil ér és scháfft mit dén kléinstén únd stillstén Géstén éin Géschichté zú érzählén únd éiné géwissé Spánnúng, wénn áúch nicht im hérkömmlichén Sinné, zú érzéúgén. Zúm Vérständnis dés Filmés émpfiéhlt és sich úmbédingt dás Búch gélésén zú hábén.",2007-08-21,0,11,True
6703,B002H3F7F6,603948132,If On A Winter's Night...,N,N,Rien que pour envoyer un message aux 1 étoiles...,"Comme je compati à l'ennui de ces pôvre hères... Il ne savent pas apprécier la musique, il ne connaîssent pas Purcell, Bach, Schubert (pour les plus connus), il n'ont pas intégré que Sting est une des plus belle voix de la musique populaire (dans le bon sens du terme) actuelle... Vraiment quel dommage pour ces personnes : je vous plains !    Les autres, les 5 étoiles : bien vu les amis. Ne laissons pas les crétins incultes formater la musique, la vraie !",2009-11-20,2,6,True
6705,B001QNTR2C,854870786,Best Of Bowie,N,Y,Klassiker,"Darauf gekommen bin ich, weil ich &#34;Mitty&#34; im Kino gesehen habe, wo &#34;Space Oddity&#34; eine große Rolle spielt. Bowie ist ein Klassiker und gehört eigentlich in jede Musik-Sammlung.<br /><br />Allerdings war ich etwas enttäuscht, als ich &#34;Space Oddity&#34; über Kopfhörer hörte. Die Stereo-Effekte sind -- wie damals eben üblich -- eigentlich nicht für Kopfhörer geeignet, eine Stimme nur links, eine nur rechts. Hier überwiegt aber eine Stimme, die mir vor 30 Jahren auf Kassette gar nicht aufgefallen ist, wodurch der Eindruck einer ganz anderen Melodieführung entsteht. Entweder liegt das an der viel besseren Qualität von MP3 gegenüber Magnetband. Oder es liegt am Remastering. Die Freude des Wieder-Hörens ist also etwas getrübt.",2014-01-09,0,12,False
6717,B00BF94HHC,697446002,Les Miserables (Limited Deluxe Edition),N,Y,Die Elenden aber Überwältigenden,"Die Gesamtaufnahme hat alle Lieder die in Les Miserables im Film gesungen werden.<br />Obgleich es einige Lieder gibt, die mich jetzt nicht so vom Hocker hauen, finde ich dass der Soundtrack ein Muss für jeden Musicalfan ist  virausgesetzt natürlich er mag das Musical bzw. den Film.",2013-07-19,0,6,False
6719,B004FOA84A,214037383,Das Geheimnis des Hauses Grisly,N,Y,Super Spiel,"Das Spiel ist echt super und hat sehr gro&szlig;en Spa&szlig; gemacht. Das einzige was ich bem&auml;ngeln kann ist, dass das Spiel bzw. Alle Spiele, die ich von diesen Machern gespielt habe, zu kurz waren. Ansonsten top Spiele.",2015-03-25,0,1,False
6727,B005CAAVVQ,873189189,For True,N,Y,bonne musique,"je ne connaissais pas   Trés bon album pour moi, trés agréable à écouter,rien à jeter  A découvrir pour ceux qui ne connaissaient pas non plus",2011-09-28,2,3,True
6731,B00DHJT4DU,229079282,The Monuments Men [DVD],N,Y,Five Stars,as usual on time and a great movie to watch,2015-02-12,1,3,False
6734,B00DR98EYK,445441767,If You Wait,N,Y,Haunting and Beautiful!,"I bought this cd after hearing one of the songs on the radio.  You have to listen to this album a few times (as with all albums in my experience), but, it is one of the most beautiful and haunting cd's I have ever listened to.  Hannah Reed has a voice like an angel.",2014-02-15,1,6,True
6737,4789004546,249171409,Dict of Basic Japanese Grammar,N,N,Standardwerk um schnell aber gut Japanisch zu lernen,"Léidér núr áúf Énglish únd nicht áúf Déútsch, dáfür ist és ábér sớ éxcéllént géschriébén, dáss áúch Ánfängér léicht Riésénschritté in ihrén Spráchkénntnissén máchén könnén. Éxcéllénté Béispiélé únd Érklärúngén. Éin Múss für Jápánischlérnéndé.   Dúrch séinén Áúfbáú ist és ábér kéin typischés Grámmátikbúch, sớndérn séhr náhé án éiném Wörtérbúch.",2010-03-28,0,24,True
6740,B0095HHL1U,803981632,The Hobbit: The Desolation of Smaug [DVD] [2013],N,N,Best Film Of 2013 For Me!,"I went and saw this film and i was not dissapointed one bit.I thought it was very fun and enjoyable,it wasn't slow like the first one.<br /><br />I will be getting this when it comes out.<br /><br />The ending of it anoyed me but it makes me want to see the next one even more1 10/10",2013-12-15,1,3,True
6746,3847905171,691626223,Er ist wieder da: Der Roman,N,Y,"Je traduirais per ""Le Retour du führer"", ou plutôt par "" mince, le revoilà !""....","Cette drôle d'histoire me parait tirée par les cheveux (et la moustache...).<br />Le début est certes prometteur, mais ça tourne vite au n'importe quoi.<br />Du coup ça m'ennuyait et j'ai préféré abandonner.<br />Dommage, parce que l'idée était bonne et l'auteur aurait pu la développer de façon plus intéressante.<br /><br />Yves",2013-10-25,0,0,True
6756,B008D30K7E,122923011,Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,N,Y,A boring read.,i chose this rating as I really did not enjoy the book.<br />This title was chosen for my book group and I will be v. Interested to see the view of our other members.,2013-08-23,1,4,True
6776,1416589473,359091835,Guild Wars: Ghosts of Ascalon,N,N,Une histoire épique,"L'univers de Guild Wars était déjà très riche, mais les livres qui en sont issu sont absolument fantastiques !  C'est un livre passionnant décrivant une histoire haletante, pleine de rebondissements et de combats époustouflants !  Le seul livre en anglais que j'ai non-seulement réussit à terminer mais que je comprit de bout en bout.  A conseiller à tous les amateurs de d'héroic fantaisy, ayanr joué à Guild Wars ou non !",2012-01-31,2,0,True
6779,B00005KFUM,165578903,Origin Of Symmetry,N,N,"excellent little album, your mum might like it","i didn't really get into muse when they first came out although i liked their singles, but i thought this was a vital purchase, and it was. it's not at all indi music like coldplay, and only nods towards rdiohead in bits but not as much as showbiz could have. i love the prog-rock influences like King Crimson because it makes prog cool again. muse don't care about being pretentious they just make excellent songs with strong bass and experimental guitar and keyboards, and mr.bellamy's voice is stunning. i love the beautiful keyboards on bliss and the latin/reggae vibe on darkshines. two of the songs (hyper music and citizen erased)sound just like a rage against the machine riff but it's turned into muses own style just like the nina simmone cover 'feeling good'. it's clever, interesting and different, i'd recommend it to people who like radiohead's heavier moments and the structure of tools songs or anyone with an open mind. my mum likes it but it just shows how cool she is. buy it if you want something new and exciting this year.",2001-06-20,1,6,True
6787,B000V9D5LG,84804952,"Canon - Complément téléobjectif EF-S 55-250f/4-5,6 IS - stabilisation d'image",N,N,Très bon objectif,"Je l'utilise sur un EOS 1000D, c'est un très bon objectif qui fait des photos originales avec un très beau piqué. Il est bluffant pour faire des portraits (en extérieur vu le grandissement). Utilisé lors d'un mariage pour ne pas faire les mêmes photos que les 100 autres convives (gens pris de loin, détail du bouquet, de la chevelure ...). Intéressant aussi pour se faire oublier quand on prend des photos d'enfant.",2010-10-19,2,18,True
6789,B00005NE1J,401186588,The Beatles - A Hard Day's Night,N,N,Klássé Film!,"Der Film ist echt super und ein Muss für jeden Beatles-Fan!<BR>Das einzige Problem ist vielleicht noch, dass die Untertitel teilweise unvollständig sind, aber die Stimmen der Beatles bei der deutschsprachigen Version kaum nach den echten Beatles klingen.",2003-08-29,0,3,True
6790,0753541475,287487704,"Salt, Sugar, Fat: How the Food Giants Hooked Us",N,N,Eye-popping book,Eye opening book about the processed food industry. Reads like an episode of Breaking Bad with the degree to which concoctions are used to create the right level of taste in food to keep you hooked on buying their products. Must read for those interested in knowing more about the food they consume.,2015-06-26,1,0,False
6812,0007568134,657488375,"Wheat Belly: Lose the Wheat, Lose the Weight and Find Your Path Back to Health",N,N,... stuck with at a party - this guy is boring - yes i get it,"Not the sort of guy you want to get stuck with at a party - this guy is boring - yes i get it, wheat is bad for you, but he could have convinced me of that with about 2 pages of text - however he rambles on and on as if talking to a 10 year old for over 200 pages before finally getting to a summary of what you can and cant eat that takes up about 1.5 pages. Basically its the Atkins diet or any other very low carb diet but add some fruit and veg. Save yourself the money and buy the Wheat Belly in 30 mins version",2014-10-07,1,1,True
6826,B0049MP72G,174832152,The King's Speech [DVD],N,Y,Five Stars,excellent film,2015-04-28,1,3,False
6830,B005FGMBTC,536077314,Blitz,N,N,Honnête policier,"Blitz m'a fait plaisir. Moi qui n'aimait pas Statham je l'ai trouvé ici juste et plus qu'un faire valoir en muscle comme dans le transporteur. Il reste dans son rôle mais a plus à dire et ajoute du sien.    Le scénario, simple, ne nous empêche pas de frissonner, le tout mené à un rythme plus que correct. Certainement pas un chef d'oeuvre, mais vous ne raterez pas votre soirée.",2011-09-04,2,3,True
