,product_id,product_parent,product_title,vine,verified_purchase,review_headline,review_body,review_date,marketplace_id,product_category_id,label
5867,B002DESIE6,946234722,The Xx,N,N,Etonnants xx,"Apr&egrave;s une premi&egrave;re &eacute;coute peu concluante, j'avais laiss&eacute; les xx &agrave; leur destin de premier de la classe dans les classements de fin d'ann&eacute;e 2009, en pestant contre les journalistes qui n'en font qu'&agrave; leur tête. Le hasard les a replac&eacute; sur mon chemin et je comprends enfin un peu mieux ce groupe.<br />L'album the xx est une formidable succession de chansons, plus ou moins agenc&eacute;es en album avec une introduction (la piste Intro, c'est bien trouv&eacute;), un milieu (la fantomatique Fantasy) et pas vraiment de fin. The xx, c'est un groupe qui m&eacute;lange tellement d'influences que ça aurait pu donner un disque indigeste s'ils n'avaient pas trouv&eacute; finalement leur son, un son incroyablement &eacute;pur&eacute; o&ugrave; tout est r&eacute;duit au minimum: pas d'arrangements &agrave; tire-larigot, le minimum d'instruments, des voix qui n'en font pas trop... bref, on est ici proche de The Cure p&eacute;riode Seventeen Seconds ou Faith, mais cela n'empêche pas que les diff&eacute;rents morceaux rappellent r&eacute;guli&egrave;rement d'autres inspirations possibles: sur Heart Skipped Beat, une guitare sort tout droit de Coco Rosie, Fantasy louche drôlement sur Angelo Badalamenti, Infinity joue une guitare &agrave; la Chris Isaak, et j'en passe. L'ensemble tr&egrave;s d&eacute;pouill&eacute; n'empêche pas les mont&eacute;es de se faire sentir par le biais de boites &agrave; rythme, mais chaque mont&eacute;e est avort&eacute;e, un peu &agrave; la façon de Everything but the girl. Groupe auquel on pense aussi beaucoup du fait de la voix f&eacute;minine parfois proche de Tracey Thorn.<br />Bizarrement, l'album fait parfois penser au Portishead des d&eacute;buts, sans pour autant que la musique ait quelque lien, mais pour l'atmosph&egrave;re bleut&eacute; et noirâtre qui ressort globalement de l'album.<br />Si le groupe a su bien int&eacute;grer ses influences et trouver un son qui lui est propre, bas&eacute; essentiellement sur le silence comme instrument de rythmique &agrave; part enti&egrave;re, c'est justement la sensation de la r&eacute;p&eacute;tition d'une formule avec un son particulier qui peut finir par lasser.",2010-09-14,2,6,True
5872,B0063M22QO,665995003,Mahjong,N,Y,where did thiscome from?,This suddenly appeared on my tablet sometime after I mistakenly deleted the mahjong app that I had purchased.  This is much easier and I don't feel so guilty about getting so engrossed. Short sharp games.very enjoyable but addictive.,2014-08-03,1,1,False
5873,B0019XB5FG,101877911,Indiana Jones und das Königreich des Kristallschädels,N,N,Indiáná Jớnés ist nớch nicht réif für dén Rúhéstánd - Tớllés Cớmébáck éinér Kúltfigúr,"Jahrelang hatte ich mich gefragt, ob es je einen weiteren >>Indiana Jones<<-Film geben würde und im Jahr 2008 kam endlich der vierte Film.<br />Dieser hatte alle meine Erwartungen erfüllt, ich bin schlicht ausgedrückt einfach nur begeistert.<br /><br />1957:<br />Dr. Henry Jones alias Indianer Jones und sein Kollege Mac werden von Sowjetischen Agenten unter der Führung von Irina Spalko entführt und nach Area 51 gebracht. Jones soll denen helfen außerirdische Überreste zu finden.<br />Nach einer abenteuerlichen Flucht wird Indiana Jones unglücklicherweise von der US-Regierung beschuldigt ein Doppelagent zu sein und verliert seine Professur an der Universität.<br />Der geknickte Indiana Jones will die Stadt verlassen, wird aber von dem draufgängerischen Mutt Williams aufgehalten. Der junge Mutt bittet Indiana Jones um Hilfe, denn seine Mutter und Professor Oxley, ein alter Freund von Indiana Jones, sind entführt worden.<br />Ein verschlüsselter Brief erwähnt einen Kristallschädel, der sich in Peru befinden soll.<br />Indiana Jones und Mutt machen sich nun auf die große Reise und auch Irina Spalko und die sowjetischen Agenten sind denen dicht auf den Fersen.<br /><br />Ich finde Harrison Ford hat seinen Fans gezeigt, dass er noch nicht zum alten Eisen gehört.<br />Indiana Jones ist noch nicht bereit für den Ruhestand.<br />Ich hatte einfach Freude daran diesen großartigen Actionabenteuerfilm zu sehen und kann daher nicht verstehen warum der mit der Goldenen Himbeere ausgezeichnet wurde.<br />Man sollte die Logik keinesfalls so wichtig nehmen, einfach nur diesen großartigen Film sehen, genießen und sich amüsieren.",2014-07-29,0,11,True
5892,B00IXGU7XI,661195539,Guardians of the Galaxy [Blu-ray] [UK Import],N,N,"MÁRVÉL's RÚNDÚMSCHLÁG - ""GÚÁRDIÁNS ỚF THÉ GÁLÁXY""","Huiii...da hat Marvel wirklich mächtig ausgeholt und alles auf eine Karte gesetzt und verlangt damit dem Zuschauer auch wirklich etwas ab - denn hier wird im Sekundentakt zwischen tiefen Emotionen, Slapstick, coolem One-Liner, tollen Bildern, klasse Effekten, Action und vielem mehr geswitcht. In der ersten Hälfte fehlte mir noch etwas die Eigenständigkeit - Erinnerungen an &#34;Firefly&#34;, die neuen &#34;Star Trek&#34;-Filme, &#34;Buck Rogers&#34;, &#34;Das fünfte Element&#34;, &#34;Hellboy 2&#34; und &#34;Thor&#34; wurden erweckt. Das Experiment &#34;SciFi&#34;-Film 2014 trifft auf 80er Jahre Pop/Rock-Soundtrack gelingt unerwartet gut. Der animierte Waschbär ist zudem glaubhafter als Gollum animiert und das Zusammenwachsen der Gruppe aus den unterschiedlichsten Charakteren gelingt mit der Zeit immer mehr. Den Unterhaltungsfaktor kann man &#34;Guardians of the Galaxy&#34; defintiv nicht absprechen - denn der Film bedient wirklich die unterschiedlichsten Geschmäcker im ständigen Wechsel. Das lässt die zwei Stunden, wie im Fluge vergehen - aber genau das macht den Film auch ein wenig austauschbar, so dass mir in den nächsten Tagen sicher nicht mehr allzu viel in Erinnerung geblieben sein wird. - Ob ich ihn mir noch einmal anschauen werde/muss? Eher nicht...vielleicht nochmal zusammen mit einem(r) Freund(in). Da ich jedoch nie zuvor so schnell vom lauthalsen Lachen zum Tränchen im Knopfloch und wieder zum Schmunzeln gebracht worden bin, kann ich &#34;Guardian of the Galaxy&#34; ohne zu zögern jedem Filmfan ans Herz legen, der moderne und kurzweilige Unterhaltung sucht. FAZIT: 8 von 10",2015-01-02,0,3,False
5901,B004RE90NI,452956477,Tout en plastique,N,Y,"Philips EXP2546 Baladeur CD et CD Mp3, Anti-Choc, Autonomie de 10h, Amplification des Basses, Piles (2xLR6)","On dirait un joujou pour enfant. On sent la fabrication made in china pour un prix , somme toute élevé.<br />Je ne recommande pas ce produit",2014-03-01,2,13,True
5906,B008OGHR0S,85518108,Dredd [DVD],N,Y,Immensely enjoyable!,"It's good, with some great non-stop action. It's not Wuthering Heights but surely anyone who buys or rents it has a pretty good idea of what it is going to be like. My only gripe is that it is cracked up to be so much better than the original/previous film Judge Dredd, with Sylvester Stallone. I liked that film for the comic book action and self parody. &#34;Dredd&#34; is certainly the more &#34;gritty&#34; and realistic(!!) film but it isn't millions of miles better. So I don't agree with the ratings that &#34;Judge Dredd&#34; gets. Both are immensely enjoyable!",2015-06-20,1,3,False
5932,B00BBEGNMI,584884309,Princesse Sofia - 1 - Il était une fois une princesse,N,Y,super mais votre texte de xxx mots pfffffff,"super,.....................................;<br />1<br />23 5 6 5 8 4 5456 554 121 2121 jkh4n<br />mùlm 5454 5455465 564564 455645864 4<br />45",2013-10-24,2,3,False
5938,B00BTJMS1A,432048072,10000000,N,Y,Don't let the basic graphics put you off...,"This game is utterly addictive and the best match the tiles type game I've played in a long time. If you're finding it difficult, upgrade your weapons!",2013-06-08,1,13,True
5941,B00I53G9Z4,155319368,Wall-E [dt.OV],N,Y,Séhr schön,Séhr süß dér kléiné Rớbớtér Wáll É.<br />Éin Film für Grớß únd Kléin. Séhr zú émpféhlén. Séht ihn éúch únbédingt án.,2015-03-08,0,9,True
5942,0440245206,958865712,Hotel Vendome: A Novel,N,Y,lu en anglais,"un livre qui se lit facilement,parfois trop c est pour ça que j ai décidé de lire les D.S en anglais .<br />L histoire est sympa ,un conte de fés moderne",2015-03-21,0,0,False
5951,B00068N5QW,786305047,Greatest Hits: My Prerogative,N,N,Queen of Pop!,"Nach 4 erfolgreichen Alben (...Baby One More Time, Oops!...I Did It Again, Britney & In The Zone) und 20 erfolgreichen Singles, veröffentlichte Britney im Jahr 2004 ihr erstes Best Of Album &#34;Greatest Hits: My Prerogative&#34;. Das Album enthält 16 ihrer bis dahin veröffentlichten Hits und 3 neue Songs: My Prerogative (ein Cover von Bobby Brown), I've Just Begun (Having My Fun) & Do Somethin'. Das Album verkaufte sich bis heute fast 10 Mio. mal!<br /><br />Meine Bewertung:<br /><br />01. My Prerogative (10/10) 1. Single und Cover von Bobby Brown.<br />02. Toxic (10/10)<br />03. I'm A Slave 4 U (10/10) Ihr bester Song (meiner Meinung nach).<br />04. Oops!...I Did It Again (10/10)<br />05. Me Against The Music [feat. Madonna) (10/10)<br />06. Stronger (10/10)<br />07. Everytime (10/10)<br />08. ...Baby One More Time (10/10)<br />09. (You Drive Me) Crazy [The Stop! Remix] (10/10)<br />10. Boys (The CO-ED Remix) [feat. Pharrell Williams] (10/10)<br />11. Sometimes (10/10)<br />12. Overprotected (10/10)<br />13. Lucky (10/10)<br />14. Outrageous (10/10)<br />15. Born To Make You Happy (10/10)<br />16. I Love Rock 'N' Roll (10/10) Cover von Joan Jett.<br />17. I'm Not A Girl, Not Yet A Woman (10/10)<br />18. I've Just Begun (Having My Fun) (10/10) NEUER SONG!<br />19. Do Somethin' (10/10) 2. Single<br /><br />Meiner Meinung nach hätte &#34;I've Just Begun (Having My Fun)&#34; auch noch als Single ausgekoppelt werden können. Perfektes Album, KAUFEN!",2015-08-18,0,6,False
5965,B00EQCGZ20,780508966,Closer to the Truth - Edition Deluxe,N,Y,,Nouvel opus studio de la divine CHER. Un album parfait. Les six premiers titres s'enchaînent à un rythme éffréné et les ballades sont remarquement interprétées ... Une voix parfaitement travaillée et re-travaillées. Cher prouve à nouveau ici qu'elle exerce son talent sans concession et qu'on peut être dans la musique de époque sans sombrer dans le pathétique ou la médiocrité(les malins reconnaitront les concernées). Chapeau bas Madame !,2013-10-24,0,6,True
5977,B00BFCMXJI,577100788,La Leçon de piano [Blu-ray] [Édition 20ème Anniversaire],N,Y,un classique,"très belle réédition en blu ray. Le film n'a pas pris une ride et est toujours aussi intense. la bande son est superbe, et les acteurs très justes.",2013-08-13,2,3,True
5981,B00FEMJF6O,586361658,CastleVille Legends,N,Y,Super Zeitvertreib,Volle Punktzahl... es dauert zwar eine ganze Weile bis man gut voran kommt aber bei ausreichender Geduld macht es viel viel spass,2015-06-23,0,1,False
5988,B0040GJ5HO,771051156,Salt [Edition Deluxe],N,N,,"sans faire de spoiler, le film est loin des standars de scenarii americain, a decouvrir en hd pr les scenes d action",2014-01-03,0,3,False
5992,B00992CF6W,9632738,Minecraft,N,Y,epic,I love mcpe I have been playing it since the 0.7.5 update and this is the best ever update in my opinion,2014-07-18,1,13,True
6021,B000BGIAY6,306140800,Live 8 : International (Coffret 4 DVD),N,Y,commentaire,super dvd<br /><br />artistes géniaux<br /><br />chansons magnifiques<br /><br />prix abordable<br />ça vaut le coup<br />n'hésitez pas à vous le procurer<br />artistes variés,2013-09-14,0,3,False
6028,1843547201,328266944,The White Tiger,N,Y,booker book by Adiga,This is a very entertaining absorbing book which reflects Indian life to someone who's not Indian....,2009-01-29,1,0,True
6040,0749958790,635355086,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,N,Y,Food for thought,This is a wake up call for the scientific atheists out there. The world is more than we think it is.,2015-04-14,1,0,False
6045,0752883186,999297410,Darkly Dreaming Dexter,N,N,delicious,"Darkly Dreaming Dexter is the first of Jeff Lindsay's Dexter series. Dexter Morgan, damaged by a Traumatic Event in his extreme youth, is now a blood-spatter expert with Miami-Dade PD. Dexter is also a serial killer, but he works according to the Code of Harry, Harry being his late foster father, a good cop and a great human being. Dexter only kills people who really need it: other serial killers, mostly. Dexter's foster-sister, Deborah, also a cop with Miami PD, is sick of working vice and wants to advance to Homicide, but needs Dexter's help solving the current series of prostitute murders, which, strangely, bear some resemblance to Dexter's own work. The Dexter novels are full of black humour, excellent plot twists and interesting characters. Lindsay also manages to put in a good portion of the D section of the dictionary alliterating with the name of his main character. Readers who have seen the TV series of the same title will enjoy the novels even more, picturing the perfectly-cast Michael C. Hall as Dexter.",2011-12-26,1,0,True
6054,B000N4S8RA,469946656,Puzzle,N,N,"Parfait,","Fan de biffy clyro depuis la première heure, cet album des écossais est encore époustouflant. Le fait qu'il soient passé sur une major est loin d'etre une mauvaise chose, car leur génie musical débordant a été canalisé (même si j'adore les deux précèdents albums par leur complexité).Un album plus simpliste me direz vous,car on accroche tout de suite aux melodies, mais sublime par des riffs de guitare qui restent étonnants et par de beaux arrangements.Chaque musique de cet album est un réel orgasme musical, bref du bonheur pour nos cages à miel...n'hésitez pas, achetez le",2007-06-01,2,6,True
6063,B00BHRCDOG,813952745,Outlaw Gentlemen & Shady Ladies,N,Y,top,"geniales album wie eigentlich alle dieser gruppe. musik ist zwar geschmackssache aber klar ist wer ein album von volbeat spitze findet, mag alle.",2015-08-15,0,6,False
6067,B0000AKOVR,632083429,Hot Rocks (1964 - 1971) [VINYL],N,Y,Great product!,Great Vinyl with classic tunes! Absolutely love it. nicely packaged and sent. A++++,2015-02-05,1,6,True
6116,B0029VVOBM,208953261,Klasse Action-Thriller!,N,N,96 Hours [Blu-ray],"Ábsớlút géniálér Stréifén! Dié Áctiớn is gút, dié Stớry féssélnd, génáú dás wás ich érwártét hábé. Liám Néésớn ist éinfách géniál!!!    Mán sớllté sich jédớch nicht állzúséhr mit éinigén úngéréimthéitén á lá \\""wás wäré pássiért wénn ihm éin ándérér dér Schléppér séinén Zéttél übérsétzt hätté\\"" áúfháltén ;)    dás ist ábér kéin kritikpúnkt, dénn dás gibts já übéráll.    5 Stérné, únéingéschränkté Émpféhlúng, únbédingt káúfén!!!",2011-03-03,0,3,True
6124,B000005IU1,618030712,The Stooges,N,N,,"C'est un des grands disques, si ce n'est LE disque à posséder pour comprendre l'évolution du rock et du punk depuis 30 ans.<br />Le disque le plus sauvage, le plus sincère que j'ai pu écouter. Les  8 titres de The Stooges sont tous uniques et inimitables. Si il ne devait en rester qu'un, ce serait cet album, ce chef d'œuvre de créativité et d'arrogance, de rage et de détermination.<BR>Pas un instant le doute n'est possible. Depuis  1969 qui ouvre superbement ce disque, puis I Wanna be your dog, chanson mythique qui nous plonge directement dans la fosse, au cœur du réacteur Stooges.<BR>Cette musique semble si simple, elle est pourtant inégalée depuis 1969. A posséder, à vénerer. Ceci est la plus belle réussite du groupe, la plus belle pièce du rock tel qu'il devrait être : déjanté, incontrôlable, violent !",2005-02-15,2,6,True
6131,B00OBB4RL2,162918623,Ibeyi,N,Y,Ibeyi,"Album très sympa plutôt original, qui montre une certaine maturité musicale. Seul petit regret le format MP3 ! A s'offrir ou se faire offrir",2015-07-04,2,6,False
6145,B007Z8ZKS2,582629146,The Fault in Our Stars,N,Y,Great,I loved this book but it is so emotional . I am 12 and would recommend this to anyone who isn't a sensitive reader,2014-06-18,1,4,False
6154,B0067LY4WG,616339751,sublime L Cohen,N,Y,Old Ideas,la voix de L. Cohen comme une caresse... des mélodies envoûtantes... Cet album procure un sentiment de plénitude...Un pur instant de grâce...,2012-08-21,2,6,False
6178,B006GD74DQ,251269761,Battleship (Blu-ray + Digital Copy + UV Copy):The Battle for Earth Begins at Sea.,N,Y,un film comme je les aime ...,"Un bon film d'aventure-fiction comme je les aime ... bien sûr, il faut aimer les films &#34;à l'américaine&#34; ... Bon scénario, belles images ... un bon moment devant la télé ...",2013-02-08,0,1,False
6230,B00FAPF5U0,46324555,Candy Crush Saga,N,Y,Fantastic,I love this game its very addictive it has so many levels just cant get enough of it ....i would recommend it to all my friends,2013-11-08,1,1,False
6240,B008X8RSTM,269487968,"núr bédingt bráúchbár, wénn mán és nicht éilig hát",N,N,City Maps 2Go Pro - Offline-Karte und Reiseführer,"Positiv ist, dass man Karten herunterladen und dann offline mit ihnen arbeiten kann.<br />Bei mir reagierte die APP jedoch sehr tr&auml;ge.<br />Darum benutze ich jetzt LocusPro, das funktioniert wesentlich schneller.",2013-11-01,0,1,False
6251,B00ZK4OHY6,573665066,The Mayor of Casterbridge (Xist Classics),N,Y,Á múst réád,Théré áré sớ mány gớớd thémés in thé bớớk... á clássic bút still in sớmé wáys áhéád ớf its timé. I fớúnd mysélf skimming ớvér thé Súllváinián déscriptiớns bút thé stớry is strớng.,2015-08-28,0,4,False
6252,B00HW1CWQU,65309893,Bullseye (Will Robie),N,Y,"More, more","So disappointed! Didn't notice it was a novella (should have checked out no. of pages) What happened next? Wanted more! Stone and Robie together, Yes! Great writing, great story lines as ever.",2015-05-01,1,4,False
6266,B000SMWUPS,630106451,Sunshine Kids Buggy Buddy Stroller Organiser,N,Y,Looks a bit cheap,I got this to fit on my bugaboo stroller as the basket isn't great for getting to things like juice bottles and wipes quickly.  It fits ok using two Velcro fasteners but the basket part doesn't seem to fall right and looks a bit cheap.  I only use it when absolutely necessary!,2010-11-26,1,21,False
6276,B001U3ZMHW,65624900,LEGO - 8038 - Jeu de construction - Star Wars - Classic - The Battle of Endor,N,N,achat pour collection,l'envoie a été rapide et l'article était conforme à sa description  cependant je ne peux évaluer correctement l'amusement et la valeur éducative de cet article car je l'ai acheté pour complèter une collection,2011-12-22,2,2,False
6289,1601251505,866147749,Pathfinder Roleplaying Game: Core Rulebook,N,Y,Binding not up to the job,"I only give this two stars for two reasons - firstly the physical structure of the book is not up to the job and secondly that for anyone who already has the Wizards 3.0/3.5 books (which less face it is just about all of us) there's hardly anything new there (and certainly nothing that's important). Whilst Wizards continue with their long established policy of unnecessary fiddling with the rules, Pathfinder has always been about the adventures so ironically this core rulebook is probably the least important of Paizo's products anyway.<br /><br />This said, if you're going to make a book you should at least do it properly.  I've tried to buy this twice now.  Each copy has arrived with the binding already having minor issues. I don't think this is a manufacturing problem because the two issues were not the same - the book is just too big, too heavy and has too many pages for the form of binding used.  Anything but the most careful handling (unlike for instance, the Royal Mail) will result in strain and eventual failure.<br /><br />So after two failures I've given up and I've sent both books back.  The rules are so similar to 3.0/3.5 anyway, as long as you have the Wizards books it will make little or no difference to your pathfinder game quality.  Unless you play with rules-lawyers of course in which case you should find a better quality of people to play with.  I now play and run Pathfinder games using my original Wizards rulebooks and the games run fine, the differences are so small as to be inconsequential.<br /><br />I echo the comment of another reviewer - this should be in a two book DMG/PHB format just like all the other versions of D&D.",2014-12-06,1,1,True
6292,B005NF3LKI,71558766,Ceremonials,N,Y,belle surprise,"Acheté en vue d'un grand festival cet été, sans jamais avoir entendu la moindre chanson avant.<br />Depuis lors il tourne en boucle dans la voiture. C'est du très très bon. Vraiment une superbe voix avec la musique qui suit derrière. Un rien pompeux comme on aime !",2012-05-21,2,6,False
6299,B001PMLKLK,524078458,Love Tattoo,N,Y,Great stuff,Bought this and Mayhem love both of them.  I really like the electro swing type of music and the vintage sound this is a great CD.,2013-02-16,1,6,False
6303,B00NOPQU2K,627793267,The Girl on the Train,N,Y,Not an enjoyable book,"I didn't enjoy this book. Not one of the characters portrayed in the book was likeable. I felt absolutely no empathy nor sympathy for anybody; they were all so unlikeable and in the end I really didn't care a jot what happened to them, although I did get to the end just to see what the result was.",2015-07-29,1,4,False
6308,B002X79OZ0,53815042,2012 [Édition Limitée boîtier SteelBook],N,Y,2012,bonjour j'avais vu des extrait et j'avais plutot bien aim&eacute;e et je voulais le voir et je suis tr&eacute;s satisfait,2013-04-01,0,3,False
6332,B007VUA7VO,960985239,Batterie HD - Battery,N,Y,tres pratique,Vraiment  pratique et bien pensé. Recommandé  a ceux qui souhaite avoir plus de détail sur l`autonomie restante.pratique qd on voyage et qu'on veut optimiser la batterie,2013-02-23,0,1,True
6335,144472729X,927755747,11.22.63,N,Y,Predictable,"I looked forward to reading this book having lived through the era covered and, being a Stephen King fan.  Without wanting to give the plot away is was a very unsatisfying read as the direction the plot was going to go, became too obvious at the beginning of the book.  Stephen King could have had so much fun with this book but decided to stick to \\""official channels\\"".  Very disappointing.",2012-02-23,1,0,True
6344,B008HK3XYK,893861753,"Marware - Vibe - Étui avec support pour Kindle Fire HD 7"" (compatible uniquement avec Kindle Fire HD 7"" [ancienne génération])",Y,N,Tr&egrave;s jolie couleur,"Superbe housse de transport et de lecture pour la Kindle Fire HD.<br /><br />attention aux dimensions, elle n'est pas compatible avec les autres Kindle ou avec une tablette 7'.<br /><br />Toutefois, elle est vraiment chic accompagn&eacute;e du stylet assorti! Marware - Stylet pour Kindle Fire et Kindle Fire HD - Orange .<br /><br />Je l'aime beaucoup. Elle est de bonne facture et plus jolie que sur la photo.",2013-02-24,2,5,False
6352,B000BEPLUO,169585802,Platinum Collection,N,Y,the definitive Bowie,"All the greats are on here,, a superb album, I can`t stop playing it at home and in the car. Sound quality varies a little, some of the tracks sound a bit \\""digitised\\"" which I suppose they are, but its quite pronounced. I never realised before that there are some great bass lines in some Bowie tunes, as a bass player myself. Buy this album, its a lot of music for your money !",2013-05-05,1,6,False
6365,B007IJMLYE,468752819,Indiana Jones : L’intégrale blu-ray,N,Y,"Coffret Integrale Blu-Ray Carton à prix cassé 29,99 euros","Au vu des commentaires des autres clients, j'avais un peu peur, mais vu le prix cassé (29,99 euros - les quatre films en HD + 1 BD de bonus), je me suis lancé... et il me semble que j'ai bien fait !<br />J'ai testé rapidement les quatre films et ils semblent donner toute satisfaction. Au contraire de ce qui était dit, la piste française sur le deuxième film (Le Temple Maudit) fonctionne apparemment parfaitement (ainsi que sur les autres). Je ne peux évaluer le coffret &#34;Métal&#34; car mon coffret est le coffret &#34;Carton&#34;, ce qui pour moi est bien suffisant.<br />J'infirmerai éventuellement mon évaluation si je devais par la suite constater un problème.",2015-02-20,2,3,True
6374,B003TP3VH2,29636221,Alien Anthologie [Édition évenementielle Alien Egg],N,Y,plastique ; plastique .....................,"OEUF EN PLASTIQUE TRES \\""CHEAP\\"" ET PAS TRES GROS ( MEFIEZ VOUS DES PHOTOS ) ; BDs + DVDs DANS UN PETIT DIGIPACK MULTI COMME C'EST LA MODE ( C'EST SUR , C'EST MOINS CHER ) . BREF , POUR LE CONTENANT , C'EST PAS LE GRAND LUXE !!!!!. LA RESINE , C'EST QUAND MEME AUTRE CHOSE .  L'IMAGE DEVIENT DE PLUS EN PLUS DVD UPSCALE QUAND LA SERIE ARRIVE AU BOUT ; C'EST BIEN MAIS PAS DE QUOI TOMBER PAR TERRE .  LE SON : J'ECOUTE PAR LES ENCEINTES DE LA TELE  ; ALORS J'AVOUE NE PAS AVOIR D'OPINION .  PAR CONTRE SUR LES FILMS 1 , 2 ET 4 ET UNIQUEMENT LES VERSIONS LONGUES IL N'Y A AUCUN SOUS-TITRES MEME APRES DERNIERE MISE A JOUR DU LECTEUR (PIONEER BDP LX-51FD ).  A SUIVRE ...........  POUR UN COLLECTOR \\""ULTRA LIMITE\\"" CA NE FAIT PAS LOURD !!  ON N'EST VRAIMENT PAS DANS LE HAUT DE GAMME ET JE REGRETTE CET ACHAT ; D'AUTANT PLUS QUE C'EST LA 1ere FOIS QUE J'ESSUIE LES PLATRES . PAS PRES DE RECOMMENCER LE BONHOMME ....POUR FAN TRES PUR ET TRES DUR UNIQUEMENT A MON AVIS.",2010-12-06,0,3,True
6391,B000BC81EE,600843241,Excellent,N,Y,Le Pôle Express,Je suis satisfaite de mon achat c'est un très bon film à regarder pour Noël ;)  je l'ai reçu rapidement et en bon état !,2012-12-01,2,3,False
6400,B00006L7XQ,947970174,The Man Comes Around,N,Y,Ớhné Wớrté!,"Wow, wow, wow. Mehr kann man dazu nicht sagen. Was Johnny Cash mit seiner American Recordings-Reihe geschaffen hat, ist immens. Das Ende ist besonders schön, 'We'll Meet Again'. Ich hoffe es und verneige mich vor der Legende.",2010-05-01,0,16,False
6416,0747599874,674057570,The Tales of Beedle the Bard (Edition standard),N,Y,petits contes sympathique pour mordus de Harry Potter,"Ces petits contes sont sans grande prétention. Mais ça m'a fait plaisir de retrouver de me replonger dans le monde de Harry Potter... et oui, après les 7 romans, ça fait une petite nouveauté. La lecture en fut rapide et agréable. C'est moins grandioses que les romans eux-mêmes, mais l'esthétique aide à partir dans l'imaginaire des Wizards et Muggles des temps passés.",2012-01-31,2,15,False
6430,B00CJ5FNGK,896577334,Logitech G13 Advanced Gameboard - keyboard(920-005039),N,Y,Not the greatest controller but good enough if you want to shell out the money,Not the best keypad mechanism out there but admittedly not everything can use mechanical switches. A good supplementary controller if you need more buttons.,2015-08-13,1,5,False
6442,B00AKKGX4W,530861351,The Duchess War (The Brothers Sinister Book 1),N,Y,Two Stars,deleted it from my kindle,2015-01-29,1,4,True
6443,B002V092M4,726391173,Tinker Tailor Soldier Spy,N,Y,Tinker Tailor Soldier Spy.,"If you have seen the film then this is much better, very intricate storyline but very worth while sticking with it. A great read.",2014-06-30,1,4,True
6450,B000OLGCHA,327225318,Harry Potter und der Orden des Phönix,N,N,Grándiớsés Déb&úúml;t,"Nichớlás Hớớpérs Scớré zúm néúén Hárry Pớttér wár gánz sichér béi dén Filmmúsikfáns éinér dér ám héi&szlig; érwártéstén CDs. Wir állé wárén géspánnt wié sich dér \\""Néwbié\\"" zú dén Vớllprớfis Williáms únd Dớylé schlágén w&úúml;rdé.<br /><br />Wớbéi Néúling gánz sichér nicht dié richtigé Définitiớn ist. Richtig hingégén ist viélméhr, dáss Pớttér 5 in dér tát séin Kinớ Déb&úúml;t ist. Géschriébén hát dér Mánn schớn án dié 250 Scớrés, núr dás diésé ébén nicht áls CD ớdér in Vinyl érh&áúml;ltlich sind. Diés géscháh zúméist f&úúml;r Dớkúméntátiớnén dér BBC sớ áúch \\""Lánd ớf thé Tigér\\"". Im &úúml;brigén dér éinzigé Scớré vớn Hớớpér dér áúch érschiénén ist. Állérdings schớn 1985 álsớ vớr méhr áls 20 Jáhrén. Dớch kéin sớớớớ únbéschriébénés Blátt.<br /><br />Hớớpérs Hárry Pớttér 5 hébt sich érstáúnlich érfrischénd vớn dém géwớhntén Bréi mánchér Médiá Véntúré Prớdúktiớnén áb únd háúcht únsérém Héldén néúés Lébén éin. Állé Titél sind gút h&ớúml;rbár únd hábén éing&áúml;ngigé Mélớdién. Áls éin viél zú kúrzés Highlight dér bésớndérén Árt ist gánz sichér Firéwớrks hérvớrzúhébén, mit dém v&ớúml;llig únớrthớdớxén Éinsátz éinér É-Gitárré zúm sớnst vớll ớrchéstrálén Sớúnd gibt Hớớpér méinér Méinúng nách séiné gánz pérs&ớúml;nliché Hớmmágé án dén Méistér állér Klássén, Jớhn Williáms. Wir érinnérn úns hiér án Stár Wárs - Épisớdé II, dớrt kám diésés Instrúmént áúch zúm Éinsátz.<br /><br />Fázit: Érfrischénd, néú únd únvérbráúcht.<br /><br />Wir sind géspánnt Mr. Hớớpér wás sié úns áls n&áúml;chstés kớmpớniérén.",2007-07-14,0,6,True
6455,B0051USPP6,801692097,Pina,N,Y,DVD de Pina Bausch,"Oui, cet article m'a plu. C'est un très beau film.<br />Il est aussi superbe, magnifique et génial !!!<br /><br />Merci pour votre réception.<br /><br />Alilia",2014-02-09,0,1,False
6466,B005EGXTEE,245449872,The Hunger Games: 1/3 (Hunger Games Trilogy),N,Y,Excellent value for money,"Everyone should read these books! They are a fantastic read, something I would certainly go back to. Really enjoyed them.",2012-07-05,1,4,False
6467,B00G9J7QRQ,312392288,Concert du nouvel an 2014,N,Y,Concert du nouvel an 20144,Toute la musique du nouvel an dans un double CD.<br />Cela permet de collectionner les musiques des différentes années et de retrouver les chefs d'orchestres qui se sont succédés.,2014-06-05,2,3,False
6478,B00E3AI6M2,172799737,La Reine Des Neiges,N,Y,,RAS sur le produit conforme à la description.<br />Enfants heureux à l'ouverture des cadeaux.<br />Vous pouvez acheter sans craintes ;-),2014-12-30,2,3,True
